CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
711,1,36,9,137688.71,1,1,1,46884.1,False
640,0,33,1,167298.42,1,0,1,145381.65,False
671,0,48,8,115713.84,2,0,0,83210.84,False
656,1,46,9,143267.14,2,0,0,193099.43,False
681,1,23,7,157761.56,1,0,0,147759.84,False
740,0,37,5,0.0,2,1,1,27528.4,False
778,1,42,6,0.0,2,1,1,106197.44,False
679,1,45,3,146758.24,1,1,0,48466.89,False
593,0,32,3,0.0,2,1,1,151978.36,False
788,1,55,3,0.0,1,0,1,13288.46,True
770,0,70,9,110738.89,1,1,0,22666.77,True
729,1,67,2,94203.8,1,0,1,102391.06,False
545,1,47,8,105792.49,1,0,1,67830.2,True
597,1,41,4,153198.23,1,1,1,92090.36,False
537,1,38,3,0.0,2,0,0,141023.01,False
732,1,79,10,61811.23,1,1,1,104222.8,False
542,1,34,8,101116.06,1,1,0,196395.05,False
750,0,37,6,0.0,1,1,1,117948.0,True
731,1,30,7,0.0,2,1,1,184581.68,False
699,0,43,3,80764.03,1,1,0,199378.58,True
534,0,42,9,144801.97,1,0,1,12483.39,True
632,0,28,5,118890.81,1,0,1,145157.97,False
724,1,31,5,0.0,1,1,0,134889.95,True
733,1,42,9,150507.21,1,0,1,169964.12,False
653,1,29,2,0.0,2,1,1,41671.81,False
850,1,28,4,0.0,2,1,1,12409.01,False
750,1,43,6,113882.31,1,1,1,74564.41,False
764,1,24,7,98148.61,1,1,0,26843.76,False
658,0,32,9,0.0,2,1,0,156774.75,False
727,1,32,1,59271.82,1,1,1,46019.43,False
687,0,31,2,0.0,2,0,1,145411.39,False
797,1,30,10,69413.44,1,1,1,74637.57,False
676,0,40,2,147803.48,1,1,0,95181.06,True
576,0,52,9,170228.59,2,0,0,148477.57,True
482,0,35,2,133111.73,1,0,1,79957.95,False
706,1,18,2,176139.5,2,1,0,129654.22,False
668,0,32,2,0.0,2,1,1,40652.33,False
703,0,45,5,0.0,2,1,0,131906.44,False
590,0,76,5,160979.68,1,0,1,13848.58,False
742,0,60,4,0.0,1,1,1,13161.66,True
608,0,33,4,0.0,1,1,0,79304.38,True
571,1,40,10,112896.86,1,1,1,121402.53,False
595,0,39,7,120962.13,1,0,0,23305.01,False
589,0,21,3,0.0,2,0,1,55601.44,False
749,1,37,10,185063.7,2,1,1,134526.87,False
678,0,22,6,118064.93,2,1,1,195424.01,False
603,1,46,2,0.0,2,1,1,59563.49,False
504,0,73,8,0.0,1,1,1,34595.58,False
604,0,34,7,0.0,2,1,0,193021.49,False
612,0,35,3,0.0,1,1,1,48108.72,False
565,1,34,7,0.0,1,0,0,74593.84,False
707,0,49,10,0.0,1,1,0,82967.97,True
645,1,30,1,125739.26,1,1,1,193441.23,False
823,1,34,3,105057.33,1,1,0,9217.92,False
568,1,30,8,73054.37,2,1,1,27012.0,False
850,0,62,1,124678.35,1,1,0,70916.0,True
731,0,41,9,152243.57,1,1,1,88783.59,False
619,1,25,4,0.0,1,1,0,145524.36,False
686,0,31,1,0.0,2,1,0,4802.25,False
781,0,27,7,186558.55,1,1,1,175071.29,True
722,1,46,6,0.0,1,1,1,93917.68,True
447,0,32,10,0.0,1,1,1,151815.76,False
627,0,32,1,0.0,1,1,0,106851.7,False
649,1,45,7,0.0,2,0,1,75204.21,False
605,1,32,9,0.0,2,1,1,55724.24,False
596,0,39,10,86546.29,1,0,1,131768.98,False
427,1,33,8,0.0,1,1,1,13858.95,False
629,1,39,2,129669.32,2,1,0,82774.07,False
777,1,23,6,0.0,2,1,1,163225.48,False
744,1,29,1,0.0,1,0,0,82422.97,False
755,1,31,5,0.0,2,0,1,194660.78,False
514,1,38,4,112230.38,1,1,0,16717.11,True
721,1,40,9,118129.87,1,1,1,160277.65,False
682,0,64,10,128306.7,1,0,1,66040.83,False
837,1,49,8,103302.37,1,1,1,50974.57,False
841,1,27,8,0.0,1,1,0,171922.72,False
769,1,29,4,145471.37,1,1,0,188382.77,False
698,1,47,5,156265.31,2,0,0,1055.66,False
477,1,27,1,128554.98,1,1,1,133173.19,False
749,0,35,3,0.0,3,1,1,132649.85,False
850,1,61,1,0.0,1,1,0,53067.83,True
750,1,33,2,152302.72,1,1,0,71333.44,False
543,0,31,2,147674.26,1,1,1,16658.76,False
624,1,37,0,0.0,2,0,0,112104.55,False
640,0,31,9,138857.59,1,1,0,48640.77,False
705,0,38,3,123894.43,1,1,0,21177.1,False
444,1,36,7,0.0,2,0,1,138743.86,False
496,1,32,4,127845.83,1,1,0,66469.2,False
554,0,22,8,0.0,2,0,1,142670.61,False
537,1,26,7,106397.75,1,0,0,103563.23,False
839,0,51,3,0.0,1,1,1,69101.23,True
850,0,28,2,0.0,2,1,1,38773.74,False
604,0,40,1,0.0,2,1,0,123207.17,False
470,1,30,3,101140.76,1,1,1,50906.65,False
477,0,30,6,131286.46,1,1,0,194144.45,False
756,0,42,9,0.0,2,1,0,35673.42,False
625,0,40,7,141267.67,1,0,1,177397.49,False
646,1,30,7,0.0,2,1,0,153566.97,False
650,1,33,0,98064.97,1,1,0,52411.99,False
664,0,31,9,114519.57,2,0,1,79222.02,False
725,0,44,10,0.0,1,0,1,93777.61,False
576,1,39,9,84719.98,1,0,0,191063.36,False
850,0,39,0,104386.53,1,1,0,105886.77,False
627,1,31,8,128131.73,1,1,0,96131.47,False
667,1,44,2,122806.95,1,0,0,15120.86,False
774,1,76,4,112510.89,1,1,1,143133.18,False
587,0,36,1,70784.27,1,1,0,30579.82,False
850,0,29,10,0.0,2,1,1,199775.67,False
722,1,46,5,0.0,2,1,0,179908.71,False
653,0,60,2,120731.39,4,1,1,138160.11,True
711,1,28,8,0.0,2,1,1,64286.39,False
681,1,38,6,153722.47,1,1,0,101319.76,False
712,1,34,8,114088.32,1,1,0,92794.61,False
554,0,48,7,0.0,2,1,1,63708.07,False
611,0,37,6,0.0,2,1,0,110782.88,False
680,1,34,3,143292.95,1,1,0,66526.01,False
631,1,26,1,149144.61,1,0,1,123697.95,False
746,1,36,9,127157.04,1,1,1,155700.15,False
636,0,45,7,139859.23,1,1,1,108402.54,False
695,1,45,9,43134.65,1,0,1,77330.35,False
677,1,42,5,99580.13,1,1,0,21007.96,False
720,0,34,6,110717.38,1,1,1,9398.45,False
780,0,37,3,0.0,2,0,0,182156.81,True
674,0,28,3,0.0,1,1,0,51536.99,False
623,1,40,6,0.0,2,1,1,66119.07,False
547,0,29,6,104450.86,1,1,1,37160.28,False
530,1,39,2,0.0,2,1,0,197923.05,False
746,0,34,4,0.0,1,0,1,65166.6,False
512,0,31,7,0.0,2,0,0,49326.07,False
630,1,40,8,0.0,2,1,1,42495.81,False
605,1,39,6,111169.91,1,0,0,9641.4,False
778,0,33,9,151772.63,2,0,0,180249.94,True
677,0,72,8,0.0,2,1,1,153604.44,False
588,0,64,3,0.0,1,1,1,189703.65,False
488,0,22,6,0.0,2,1,1,66393.89,False
519,1,39,1,97700.02,1,1,1,30709.03,False
709,1,31,6,0.0,2,1,1,71009.84,False
653,0,46,5,0.0,2,1,0,49707.85,False
743,1,71,0,0.0,2,0,1,29837.65,False
418,0,39,2,0.0,2,0,0,9041.71,False
543,0,42,5,0.0,2,0,0,101905.34,False
741,0,21,9,0.0,2,0,1,139259.54,False
752,0,36,2,119912.46,1,1,0,124354.92,False
809,1,36,9,68881.59,2,0,1,109135.11,False
496,0,29,4,0.0,2,1,0,164806.89,False
597,1,44,8,78128.13,2,0,1,109153.04,False
431,1,63,6,160982.89,1,1,1,168008.17,False
620,0,70,3,87926.24,2,1,0,33350.26,True
782,0,35,4,0.0,1,1,1,119565.34,False
658,1,44,2,168396.34,1,1,1,14178.73,False
685,0,50,6,94238.75,2,1,1,50664.07,True
850,1,29,1,0.0,2,0,0,152996.89,False
567,1,59,3,0.0,2,1,0,25843.7,True
539,1,39,3,139153.68,2,1,0,147662.33,False
764,1,41,7,0.0,2,0,0,134878.34,False
653,0,40,0,0.0,2,1,0,35795.85,False
548,1,29,5,83442.98,1,0,1,177017.39,False
706,0,35,8,178032.53,1,0,1,42181.68,False
680,1,23,5,140007.19,1,0,1,31714.08,False
698,1,37,5,98400.61,2,0,0,25017.28,False
761,0,26,1,0.0,2,1,1,199409.19,False
654,1,32,9,121455.65,1,1,0,190068.53,True
649,1,46,5,0.0,2,1,1,76946.6,False
612,0,31,8,117989.76,1,1,1,54129.86,False
511,0,31,5,137411.29,1,0,1,161854.98,False
682,1,61,10,73688.2,1,1,1,172141.33,False
807,0,47,9,167664.83,1,0,0,125440.11,True
594,0,34,7,141525.55,1,0,0,9443.15,False
729,0,34,9,132121.71,1,0,1,105409.31,False
625,1,39,2,0.0,2,1,0,100403.05,False
633,1,43,5,0.0,2,1,1,48249.88,False
535,1,47,0,160729.1,1,0,1,145986.35,False
702,0,29,10,88378.6,1,1,0,88550.28,False
712,1,33,2,182888.08,1,1,0,3061.0,False
607,1,31,8,0.0,2,1,1,43196.5,False
476,1,37,4,0.0,1,1,1,55775.84,True
815,1,35,4,0.0,2,0,1,198490.33,False
602,1,32,10,0.0,2,1,1,116052.92,False
509,1,30,6,0.0,2,1,0,180598.86,False
536,0,22,5,89492.62,1,0,0,42934.43,False
535,0,49,3,0.0,1,0,0,61820.41,True
685,0,40,7,0.0,1,1,0,72852.74,True
673,1,65,0,0.0,1,1,1,85733.33,False
638,1,24,1,0.0,2,0,1,162597.15,False
614,1,46,4,0.0,1,1,0,74379.57,True
626,0,44,2,0.0,1,0,1,173117.22,True
691,1,24,6,0.0,2,1,1,92811.2,False
633,1,37,7,141546.35,1,1,1,124830.11,False
666,1,30,7,109805.3,1,0,1,163625.56,False
708,1,32,10,86614.06,2,1,1,172129.26,False
604,1,30,5,0.0,2,1,0,75786.55,False
665,1,39,10,46323.57,1,1,0,136812.02,False
639,0,60,5,162039.78,1,1,1,84361.72,True
696,1,19,1,110928.51,1,1,1,2766.63,False
520,1,38,5,0.0,2,1,0,163185.76,False
750,0,26,1,151510.17,2,1,1,19921.72,False
589,0,59,2,0.0,2,1,1,126160.24,True
654,1,37,6,83568.55,1,1,0,47046.72,False
648,0,43,7,139972.18,1,1,0,143668.58,False
446,0,39,1,90217.07,1,1,0,191350.48,False
813,1,32,1,122889.88,1,1,1,26476.18,False
480,1,40,6,148790.61,1,0,1,79329.7,False
811,1,46,9,180226.24,1,1,0,13464.64,True
721,1,42,4,102936.72,1,0,0,1187.88,False
535,1,38,8,85982.07,1,1,0,9238.35,False
655,0,20,7,134397.61,1,0,0,28029.54,False
660,1,63,8,137841.53,1,1,1,42790.29,False
430,1,38,9,0.0,2,1,1,12050.77,False
769,0,38,2,0.0,2,0,0,75578.67,False
551,1,42,2,139561.46,1,1,0,43435.43,True
841,0,52,5,0.0,1,0,0,183239.71,True
701,1,37,8,107798.85,1,1,0,16966.73,False
593,1,36,2,70181.48,2,1,0,80608.12,False
658,1,32,8,0.0,1,1,1,80410.68,False
650,1,37,9,0.0,2,1,0,17974.08,False
602,0,63,7,0.0,2,1,1,56323.21,False
793,0,63,9,116270.72,1,1,1,184243.25,False
602,0,56,3,115895.22,3,1,0,4176.17,True
452,0,60,6,121730.49,1,1,1,142963.29,False
510,0,26,6,136214.08,1,0,0,159742.33,False
557,1,39,8,146200.01,1,1,0,177944.64,False
676,1,37,10,106242.67,1,1,1,166678.28,False
640,0,29,4,0.0,2,1,0,44904.26,False
559,1,45,8,24043.45,1,0,1,169781.45,True
689,0,58,5,0.0,2,0,1,49848.86,False
823,0,44,1,0.0,2,0,1,182495.7,False
646,0,34,3,131283.11,1,0,0,130500.65,False
810,0,38,9,153166.17,1,1,1,93261.69,False
718,0,35,2,167924.95,1,1,0,43024.64,False
713,1,43,5,86394.14,1,1,1,130001.13,False
672,0,50,1,0.0,1,1,0,12106.82,True
583,0,31,4,158978.79,1,1,0,12538.92,False
693,0,39,4,0.0,2,0,1,142331.39,False
520,1,34,4,134007.9,1,1,1,193209.11,False
637,1,60,3,0.0,2,1,1,70174.03,False
662,0,47,6,0.0,2,1,1,129392.75,False
503,0,37,8,0.0,2,1,1,97893.32,False
513,1,29,10,0.0,2,0,1,25514.77,False
637,1,32,5,0.0,1,0,0,148769.08,False
696,1,34,9,150856.79,1,0,1,8236.78,False
850,1,55,6,0.0,1,1,0,944.41,True
601,0,40,3,92055.36,1,0,1,164652.02,True
558,1,40,6,0.0,2,1,0,173844.89,False
700,0,30,9,0.0,1,1,1,174971.64,False
667,1,33,4,0.0,2,1,1,131834.75,False
580,0,23,5,113923.81,2,0,0,196241.43,False
561,1,37,5,0.0,2,1,0,83093.25,False
529,1,28,9,0.0,2,1,1,52545.24,False
670,1,36,7,0.0,2,0,0,59571.5,False
577,1,60,10,125389.7,2,1,1,178616.73,False
678,1,26,5,111128.04,1,1,0,60941.27,True
618,1,48,7,0.0,1,1,0,13921.82,True
554,1,39,2,129709.62,1,1,0,173197.12,False
533,1,47,9,83347.25,1,1,1,137696.25,False
678,1,43,5,102338.19,1,1,1,79649.62,False
712,0,29,3,87375.78,2,0,0,166194.53,False
651,1,44,2,0.0,3,1,0,102530.35,True
637,0,63,5,0.0,1,1,0,28092.77,True
500,1,45,2,109162.82,1,1,1,126145.08,False
655,1,44,8,87471.63,1,0,1,188593.98,False
666,0,33,2,147229.65,1,1,1,56410.17,False
658,0,24,2,0.0,2,1,1,84694.49,False
654,1,32,6,0.0,2,1,1,137898.57,False
623,0,39,1,160903.2,1,0,0,78774.36,False
761,0,33,6,138053.79,2,1,0,148779.41,False
627,1,44,6,153548.12,1,0,0,35300.08,True
726,1,34,3,0.0,2,1,0,196288.46,False
850,0,38,0,106831.69,1,0,1,148977.72,False
751,1,29,3,159597.45,1,1,0,39934.41,False
736,1,43,4,176134.54,1,1,1,52856.88,False
652,0,74,5,0.0,2,1,1,937.15,False
627,0,35,7,0.0,2,0,1,193022.44,False
636,1,34,1,84055.43,1,0,0,37490.84,False
775,1,60,7,0.0,2,1,1,111558.7,False
516,1,37,8,0.0,1,1,0,101834.58,False
564,0,27,6,0.0,1,0,0,7819.76,False
636,0,35,2,0.0,2,1,1,23129.46,False
712,1,29,3,102540.61,1,1,1,189680.79,False
568,1,51,4,0.0,3,1,1,66586.56,False
709,0,32,7,0.0,2,1,1,199418.02,False
510,0,32,1,0.0,2,0,1,28515.17,False
486,1,26,2,0.0,2,1,1,31399.4,False
755,0,29,4,148654.84,2,1,1,28805.09,False
598,0,32,4,111156.52,1,1,1,167376.26,False
679,1,36,1,97234.58,1,1,0,188997.08,False
632,1,60,2,0.0,2,0,1,2085.32,False
515,0,58,2,131852.81,1,1,0,81436.68,True
526,1,30,9,0.0,2,0,0,100995.68,False
791,0,52,7,0.0,1,1,1,122782.5,False
573,1,27,2,128243.03,1,1,1,11631.34,False
565,0,38,5,126645.13,1,1,1,168303.55,False
604,0,47,8,62094.71,3,0,0,9308.1,True
656,1,37,7,112291.34,1,1,0,153157.97,False
447,0,44,5,89188.83,1,1,1,75408.24,False
682,1,55,9,0.0,1,1,0,153356.8,True
767,0,34,8,0.0,2,1,0,94767.77,False
686,1,26,7,0.0,2,1,0,1540.89,False
789,0,53,1,158271.74,1,1,1,5036.39,True
794,1,56,9,96951.21,1,1,1,71776.76,False
850,1,40,6,0.0,1,1,0,136985.08,True
633,0,36,6,125130.28,1,0,0,125961.48,False
740,0,37,9,0.0,2,1,1,73225.31,False
592,0,34,9,0.0,2,1,1,20460.2,False
670,0,41,10,0.0,3,1,0,81602.02,False
628,1,36,3,0.0,2,1,1,8742.91,False
745,1,47,5,0.0,2,0,0,145789.71,False
705,1,32,3,0.0,2,0,0,129576.99,False
559,0,42,7,0.0,2,1,1,190040.29,False
595,1,29,6,150685.79,1,1,0,87771.06,False
492,1,35,4,141359.37,2,1,0,39519.53,False
498,0,29,9,0.0,1,1,0,190035.83,False
655,0,39,6,94631.26,2,1,1,148948.52,False
636,0,39,3,118336.14,1,1,0,184691.77,False
634,0,45,2,0.0,1,1,1,143458.31,False
768,0,26,5,51116.26,1,1,1,70454.79,True
732,0,34,8,122338.43,2,1,0,187985.85,False
617,0,30,8,0.0,1,1,1,92621.9,False
573,1,26,8,86270.93,2,1,1,90177.3,False
531,1,44,3,0.0,2,1,1,34416.79,False
489,0,38,5,117289.92,1,0,0,85231.88,False
601,1,35,2,0.0,2,1,1,118983.18,False
490,1,29,4,0.0,2,1,0,32089.57,False
635,1,29,1,0.0,1,0,1,24865.54,False
587,1,40,2,0.0,4,0,1,106174.7,True
515,1,41,8,0.0,2,1,1,185054.14,False
709,1,32,4,147307.91,1,0,1,40861.55,False
536,0,35,8,0.0,1,1,0,171840.24,True
711,0,41,3,145754.91,1,1,1,101455.07,False
753,1,46,8,0.0,3,1,0,90747.94,True
748,1,44,4,112610.77,1,0,1,2048.55,False
623,0,57,7,71481.79,2,1,1,84421.34,False
465,1,33,5,0.0,2,0,1,78698.09,False
562,1,75,5,87140.85,1,1,1,39351.64,False
536,1,32,7,178011.5,2,1,0,22375.14,False
604,1,33,3,148659.48,1,0,0,42437.75,False
487,0,53,10,89550.85,1,0,1,90076.85,False
725,1,35,7,75915.75,1,1,0,150507.43,False
623,1,40,5,118788.57,1,1,0,192867.4,False
781,0,42,3,156555.54,1,1,1,175674.01,False
779,1,32,10,80728.15,1,1,0,86306.75,False
775,1,40,9,126212.64,1,1,0,70196.57,False
602,1,38,7,111835.94,2,1,0,124389.61,False
615,1,30,8,0.0,2,0,0,3183.15,False
615,1,32,1,0.0,2,0,0,2139.25,False
692,0,31,2,0.0,2,1,0,91829.17,True
476,0,40,4,0.0,2,0,0,182547.04,False
641,0,40,7,0.0,1,1,0,126996.67,False
705,0,35,5,0.0,1,1,0,133991.11,True
784,1,38,5,136712.91,1,0,1,169920.92,False
576,0,41,4,112609.91,1,0,0,191035.18,True
638,1,34,5,133501.36,1,0,1,155643.04,False
492,0,28,9,0.0,2,1,0,95957.09,False
651,1,34,4,91562.99,1,1,1,123954.15,False
508,1,31,8,72541.48,1,1,0,129803.08,False
489,1,34,5,0.0,1,0,0,43540.59,False
581,0,55,6,0.0,1,1,1,22442.13,False
781,0,19,3,0.0,2,1,1,124297.32,False
850,1,38,5,0.0,2,1,0,16491.64,False
559,0,43,1,0.0,2,1,1,196645.87,False
528,0,26,10,102073.67,2,0,0,166799.93,False
695,1,43,1,100421.1,1,1,1,101141.28,False
564,1,26,7,84006.88,2,0,0,183490.99,False
805,0,31,4,0.0,2,1,0,4798.12,False
657,0,39,4,80293.81,1,1,0,97192.76,False
641,0,42,7,125437.14,2,0,0,164128.58,False
755,1,36,8,0.0,2,1,0,176809.87,False
483,1,48,1,0.0,2,1,1,110059.38,False
678,1,66,8,0.0,2,1,1,47117.03,False
501,0,40,2,0.0,2,0,0,141946.92,False
662,1,74,6,0.0,2,1,0,123583.85,False
662,0,22,2,126362.57,2,1,1,97382.8,False
725,1,39,4,160652.45,2,1,0,57643.55,False
563,0,35,2,183572.84,1,1,1,66006.75,True
628,1,31,0,88421.81,1,0,0,72350.47,False
614,0,34,5,0.0,2,1,0,185561.89,False
719,0,37,9,101455.7,1,1,0,25803.59,True
757,0,71,0,88084.13,2,1,1,154337.47,False
669,1,29,7,0.0,2,1,1,138145.62,False
492,1,39,7,0.0,2,0,1,71323.23,False
622,0,39,9,83456.79,2,0,0,38882.34,False
645,1,42,4,98298.18,1,1,1,676.06,False
728,1,37,0,0.0,2,1,1,72203.8,False
651,1,35,2,86911.8,1,1,0,174094.24,False
660,1,30,7,146301.31,1,0,0,96847.91,False
670,0,40,3,47364.45,1,1,1,148579.43,True
718,1,38,7,0.0,2,1,0,38308.34,False
787,1,51,0,58137.08,1,0,1,142538.31,False
660,0,20,6,167685.56,1,1,0,57929.9,False
743,0,39,8,0.0,1,1,0,94263.44,False
670,0,45,9,104930.38,1,1,0,155921.81,True
527,0,31,1,112203.25,1,1,0,182266.01,False
687,1,34,7,129895.19,1,0,1,28698.17,False
666,0,40,2,0.0,2,0,0,36371.27,False
764,0,24,0,0.0,2,1,0,88724.49,False
471,1,42,3,164951.56,1,1,0,190531.77,False
785,0,40,3,0.0,2,1,1,96832.82,False
717,0,28,1,90537.16,1,0,1,74800.99,False
707,0,44,6,0.0,2,1,1,192542.17,False
771,0,23,7,156123.73,1,1,0,72990.62,False
602,0,35,5,0.0,2,1,0,31050.02,False
626,1,38,7,141074.59,1,1,0,52795.56,True
674,1,26,6,166257.96,1,1,1,149369.41,False
508,1,26,7,205962.0,1,1,0,156424.4,False
736,0,24,0,0.0,2,1,0,109355.73,True
613,0,21,7,105627.95,1,1,1,36560.51,False
712,1,32,9,100606.02,1,1,0,165693.06,False
624,0,38,3,0.0,2,1,1,163666.85,False
676,1,38,1,0.0,2,0,1,35644.79,False
489,0,31,7,139395.08,1,0,1,6120.84,False
739,1,29,1,0.0,2,1,1,164484.78,False
701,0,37,3,0.0,2,1,1,164268.28,False
666,1,36,3,0.0,2,1,0,35156.54,False
633,1,59,2,103996.74,1,1,1,103159.11,False
578,1,34,4,175111.11,1,1,1,74858.3,False
615,1,36,6,0.0,1,1,1,27011.8,True
544,1,40,8,0.0,2,1,0,61581.2,False
633,1,37,2,0.0,2,1,0,182258.17,False
661,1,35,5,0.0,1,1,0,155394.52,False
641,1,41,6,0.0,2,1,0,65396.79,False
538,1,31,1,0.0,2,1,0,1375.46,False
437,0,39,0,102721.49,1,0,0,22191.82,False
767,1,36,3,0.0,1,0,0,65147.27,False
640,1,40,8,110340.68,1,1,1,157886.6,False
778,1,33,1,0.0,2,1,0,85439.73,False
549,1,31,4,0.0,2,0,1,25684.85,False
598,1,47,2,0.0,2,1,1,186116.54,False
655,0,45,0,0.0,2,1,0,166830.71,False
494,1,30,3,85704.95,1,0,1,27886.06,False
653,0,42,1,0.0,2,1,1,5768.32,False
645,0,37,1,0.0,2,1,1,68987.55,False
528,1,35,3,156687.1,1,1,0,199320.77,False
716,0,44,6,155114.9,1,0,0,133871.83,False
602,0,35,8,0.0,2,1,1,152843.53,False
590,0,32,0,127763.24,1,1,0,100717.54,False
789,0,32,7,69423.52,1,1,0,107499.39,False
701,0,42,6,86167.82,1,1,0,153342.38,False
570,1,30,2,131406.56,1,1,1,47952.45,False
512,0,75,2,0.0,1,1,0,123304.62,False
656,1,33,7,138705.02,2,1,0,37136.15,False
709,0,30,5,0.0,2,0,1,161388.22,False
592,1,28,2,116498.22,1,1,0,144290.25,False
599,0,41,1,0.0,2,1,0,96069.82,False
634,0,45,2,0.0,4,1,0,101039.53,True
666,1,51,2,148222.65,1,0,0,156953.54,True
696,0,41,8,0.0,2,0,0,28276.83,False
669,0,38,8,0.0,2,1,0,84049.16,False
676,1,38,8,0.0,2,1,1,133692.88,False
798,1,34,9,154495.79,1,1,0,191395.88,False
705,1,38,1,189443.72,1,0,1,106648.58,False
664,0,44,8,142989.69,1,1,1,115452.51,True
609,1,37,6,0.0,2,0,1,22030.72,False
656,1,41,2,0.0,2,1,0,158973.77,False
642,0,55,7,0.0,2,1,1,101515.76,False
718,0,37,7,0.0,2,1,1,55100.09,False
630,1,28,9,0.0,2,0,0,32599.35,False
662,0,37,5,0.0,2,1,0,151871.84,False
635,0,58,1,0.0,1,1,1,58907.08,True
537,1,59,9,0.0,2,0,0,103799.77,True
579,0,39,3,166501.17,2,1,0,93835.64,False
610,0,25,2,0.0,2,1,0,123723.83,False
581,1,30,1,0.0,2,1,0,199464.08,False
592,1,39,7,0.0,2,1,0,83084.33,False
681,0,18,1,98894.39,1,1,1,9596.4,False
792,1,34,1,0.0,1,0,1,86330.32,False
652,0,40,4,79927.36,2,1,1,33524.6,False
516,1,33,7,115195.58,1,1,1,11205.5,False
645,0,24,3,34547.82,1,1,1,11638.17,False
659,0,32,9,0.0,2,1,1,93155.75,False
691,1,38,1,0.0,2,0,0,44653.5,False
534,1,52,1,0.0,3,1,1,104035.41,True
478,0,32,6,71187.24,1,1,1,110593.62,False
572,0,47,2,0.0,2,1,0,36099.7,False
501,1,37,4,0.0,2,0,0,12470.3,False
595,0,39,9,136422.41,1,1,1,151757.81,False
603,1,30,8,0.0,2,1,1,47536.46,False
602,0,25,0,0.0,2,1,1,101274.17,False
500,0,34,6,0.0,1,1,1,140268.45,False
422,1,41,6,153238.88,1,1,0,11663.09,False
615,1,35,7,0.0,2,1,0,150784.29,False
635,0,78,6,47536.4,1,1,1,119400.08,False
711,0,32,1,0.0,2,1,0,126188.42,False
834,1,36,8,142882.49,1,1,0,89983.02,True
633,0,44,7,0.0,2,1,0,29761.29,False
650,0,31,1,160566.11,2,0,0,27073.81,False
567,1,38,6,127678.8,2,0,0,45422.89,False
638,1,46,9,139859.54,1,1,0,38967.29,False
641,0,38,3,0.0,2,1,0,116466.19,False
574,0,34,5,112324.45,2,1,1,17993.43,False
623,1,23,1,106012.2,2,0,1,191415.94,False
681,1,25,5,0.0,1,0,1,90860.97,False
530,0,34,8,0.0,2,0,1,141872.52,False
797,0,55,10,0.0,4,1,1,49418.87,True
653,1,51,3,0.0,1,1,0,170426.65,True
748,0,49,7,29602.08,1,0,0,163550.58,True
745,0,46,7,0.0,2,1,1,67769.94,False
730,1,34,1,0.0,2,1,1,126592.01,False
565,0,44,1,0.0,2,0,1,89602.81,False
778,1,37,3,141803.77,1,0,1,179421.84,False
812,1,24,10,0.0,2,1,1,156906.15,False
526,1,42,1,0.0,1,0,1,168486.02,False
708,0,47,0,126589.12,2,0,1,132730.07,True
680,1,33,2,108393.35,1,0,1,39057.67,False
709,0,24,3,110949.41,1,1,1,168515.61,False
629,1,46,1,130666.2,1,1,1,161125.67,True
510,0,45,10,103821.47,2,0,1,77878.62,False
506,0,32,3,0.0,1,1,1,80823.02,False
605,1,39,7,0.0,1,0,1,119348.28,False
753,0,43,5,0.0,2,1,0,109881.71,False
619,0,33,2,167733.51,2,1,1,65222.48,False
758,0,30,3,141581.08,1,1,0,156249.06,False
789,0,27,8,66201.96,1,1,1,79458.12,False
687,0,44,9,0.0,2,0,0,103042.2,True
597,0,60,0,131778.08,1,0,0,10703.53,True
522,0,34,3,0.0,2,1,1,3894.34,False
781,0,28,4,0.0,2,1,0,177703.15,False
670,1,33,2,141204.65,2,1,0,76257.46,False
489,0,51,3,0.0,2,0,1,174098.28,True
843,0,38,8,134887.53,1,1,1,10804.04,False
687,1,48,4,0.0,2,1,1,170893.85,False
537,0,41,0,0.0,2,0,1,175262.49,False
780,0,43,0,0.0,1,0,1,15705.27,False
697,0,23,10,0.0,2,1,1,79734.23,False
786,1,35,3,0.0,2,1,0,92712.97,False
445,1,31,7,145056.59,1,1,1,175893.53,False
756,0,23,1,112568.31,1,1,1,113408.11,False
644,1,33,2,0.0,1,1,0,96420.58,False
708,0,44,2,161887.81,2,1,0,84870.23,False
809,1,24,7,109558.36,1,1,0,183515.13,False
588,1,38,1,124271.26,1,1,0,75969.19,False
623,1,43,1,0.0,2,1,1,146379.3,False
769,1,48,2,96542.16,2,0,1,197885.72,False
690,1,33,5,0.0,2,1,0,138017.68,False
543,0,32,7,147256.86,1,1,0,112771.95,False
669,1,37,1,125529.55,1,1,1,162260.93,False
732,1,62,2,0.0,2,1,1,25438.87,False
652,1,27,10,107303.72,2,0,0,44435.76,False
660,1,33,0,72783.42,1,0,0,181051.99,False
588,0,35,0,0.0,2,1,1,155485.24,False
850,1,43,4,161256.53,1,1,1,140071.57,False
511,1,27,8,0.0,2,1,1,49089.36,False
554,1,31,1,0.0,2,0,1,192660.55,False
754,1,39,3,74896.33,1,0,0,34430.16,False
474,1,54,3,0.0,1,1,0,108409.17,True
567,0,23,9,93522.2,1,0,1,81425.61,False
646,1,18,10,0.0,2,0,1,52795.15,False
505,1,26,8,112972.57,1,1,0,145011.62,False
